"zip","id","formattedAddress","addressLine1","addressLine2","city","state","zipCode","county","latitude","longitude","propertyType","listingType","bedrooms","bathrooms","squareFootage","lotSize","yearBuilt","hoa.fee","status","price","listedDate","removedDate","daysOnMarket"
"1","3226-Holden-Cir,-Matteson,-IL-60443","3226 Holden Cir, Matteson, IL 60443","3226 Holden Cir",NA,"Matteson","IL","60443","Cook",41.4961,-87.6939,"Single Family","Standard",3,2.5,2400,8750,2000,28,"Inactive",354999,"2024-11-07T00:00:00.000Z","2025-01-06T00:00:00.000Z",60
"1","4203-Cedarwood-Ln,-Matteson,-IL-60443","4203 Cedarwood Ln, Matteson, IL 60443","4203 Cedarwood Ln",NA,"Matteson","IL","60443","Cook",41.5114,-87.718,"Single Family","Standard",4,2.5,2100,7500,1971,NA,"Inactive",229900,"2024-10-26T00:00:00.000Z","2025-01-04T00:00:00.000Z",70
"1","3623-213th-Pl,-Matteson,-IL-60443","3623 213th Pl, Matteson, IL 60443","3623 213th Pl",NA,"Matteson","IL","60443","Cook",41.5012,-87.7045,"Single Family","Standard",2,2,1184,NA,1924,NA,"Inactive",220500,"2024-11-15T00:00:00.000Z","2025-01-03T00:00:00.000Z",49
"1","637-Primrose-Ln,-Matteson,-IL-60443","637 Primrose Ln, Matteson, IL 60443","637 Primrose Ln",NA,"Matteson","IL","60443","Cook",41.5148,-87.7235,"Single Family","Standard",3,2.5,2498,10411,1996,NA,"Inactive",369900,"2024-08-29T00:00:00.000Z","2025-01-03T00:00:00.000Z",127
"1","5831-Kathryn-Ln,-Matteson,-IL-60443","5831 Kathryn Ln, Matteson, IL 60443","5831 Kathryn Ln",NA,"Matteson","IL","60443","Cook",41.52,-87.7575,"Single Family","Standard",4,2.5,2400,9365,2004,NA,"Inactive",335000,"2024-10-16T00:00:00.000Z","2024-12-31T00:00:00.000Z",76
"1","808-Bradley-Ave,-Matteson,-IL-60443","808 Bradley Ave, Matteson, IL 60443","808 Bradley Ave",NA,"Matteson","IL","60443","Cook",41.5114,-87.7473,"Single Family","Standard",4,1.5,1654,8851,1976,NA,"Inactive",214900,"2024-11-21T00:00:00.000Z","2024-12-31T00:00:00.000Z",40
"1","6425-Hummingbird-Ln,-Matteson,-IL-60443","6425 Hummingbird Ln, Matteson, IL 60443","6425 Hummingbird Ln",NA,"Matteson","IL","60443","Cook",41.4994,-87.7728,"Single Family","Short Sale",5,2.5,3174,15202,2007,18,"Inactive",350000,"2024-04-17T00:00:00.000Z","2024-12-25T00:00:00.000Z",252
"1","386-Buttercup-Ln,-Matteson,-IL-60443","386 Buttercup Ln, Matteson, IL 60443","386 Buttercup Ln",NA,"Matteson","IL","60443","Cook",41.4971,-87.7662,"Manufactured","Standard",3,2,NA,9600,1997,NA,"Inactive",91900,"2024-10-17T00:00:00.000Z","2024-12-21T00:00:00.000Z",65
"1","4315-Lindenwood-Dr,-Apt-2W,-Matteson,-IL-60443","4315 Lindenwood Dr, Apt 2W, Matteson, IL 60443","4315 Lindenwood Dr","Apt 2W","Matteson","IL","60443","Cook",41.5087,-87.7211,"Condo","Standard",2,2,1200,NA,1973,276,"Inactive",119000,"2024-09-10T00:00:00.000Z","2024-12-20T00:00:00.000Z",101
"1","104-Lawrence-Ln,-Matteson,-IL-60443","104 Lawrence Ln, Matteson, IL 60443","104 Lawrence Ln",NA,"Matteson","IL","60443","Cook",41.5243,-87.7365,"Single Family","Standard",3,2.5,2526,4450,2004,100,"Inactive",299000,"2024-07-03T00:00:00.000Z","2024-12-19T00:00:00.000Z",169
"1","326-Wheatfield-Rd,-Matteson,-IL-60443","326 Wheatfield Rd, Matteson, IL 60443","326 Wheatfield Rd",NA,"Matteson","IL","60443","Cook",41.5216,-87.7684,"Single Family","Standard",4,3.5,3700,8712,1992,NA,"Inactive",400000,"2024-12-10T00:00:00.000Z","2024-12-19T00:00:00.000Z",9
"1","13-Petunia-Cir,-Matteson,-IL-60443","13 Petunia Cir, Matteson, IL 60443","13 Petunia Cir",NA,"Matteson","IL","60443","Cook",41.4968,-87.7704,"Manufactured","Standard",3,2,1680,NA,1996,NA,"Inactive",87000,"2024-09-26T00:00:00.000Z","2024-12-18T00:00:00.000Z",83
"1","5615-Amherst-Pl,-Matteson,-IL-60443","5615 Amherst Pl, Matteson, IL 60443","5615 Amherst Pl",NA,"Matteson","IL","60443","Cook",41.5071,-87.7522,"Single Family","Standard",3,1,1014,NA,1964,NA,"Inactive",135900,"2024-08-22T00:00:00.000Z","2024-12-18T00:00:00.000Z",118
"1","919-School-Ave,-Matteson,-IL-60443","919 School Ave, Matteson, IL 60443","919 School Ave",NA,"Matteson","IL","60443","Cook",41.5093,-87.7263,"Single Family","Standard",3,2.5,2130,8107,1979,NA,"Inactive",325000,"2024-10-28T00:00:00.000Z","2024-12-15T00:00:00.000Z",48
"1","4326-Kildare-Ct,-Matteson,-IL-60443","4326 Kildare Ct, Matteson, IL 60443","4326 Kildare Ct",NA,"Matteson","IL","60443","Cook",41.5039,-87.7206,"Single Family","Standard",4,2.5,2422,10803,1993,NA,"Inactive",350000,"2024-08-26T00:00:00.000Z","2024-12-14T00:00:00.000Z",110
"1","21309-Barn-Owl-Dr,-Matteson,-IL-60443","21309 Barn Owl Dr, Matteson, IL 60443","21309 Barn Owl Dr",NA,"Matteson","IL","60443","Cook",41.5017,-87.7726,"Single Family","Standard",4,2.5,3148,NA,2005,15,"Inactive",390000,"2024-10-11T00:00:00.000Z","2024-12-13T00:00:00.000Z",63
"1","21312-Bridle-Path-Dr,-Matteson,-IL-60443","21312 Bridle Path Dr, Matteson, IL 60443","21312 Bridle Path Dr",NA,"Matteson","IL","60443","Cook",41.5018,-87.7803,"Land","Standard",NA,NA,NA,NA,NA,NA,"Inactive",59900,"2023-06-15T00:00:00.000Z","2024-12-13T00:00:00.000Z",547
"1","21325-Main-St,-Matteson,-IL-60443","21325 Main St, Matteson, IL 60443","21325 Main St",NA,"Matteson","IL","60443","Cook",41.5016,-87.7032,"Single Family","Standard",3,2,1691,5100,1900,NA,"Inactive",185000,"2024-09-16T00:00:00.000Z","2024-12-10T00:00:00.000Z",85
"1","21829-Richton-Rd,-Matteson,-IL-60443","21829 Richton Rd, Matteson, IL 60443","21829 Richton Rd",NA,"Matteson","IL","60443","Cook",41.4924,-87.7104,"Multi-Family","Standard",4,2,NA,13504,1948,NA,"Inactive",134900,"2024-12-04T00:00:00.000Z","2024-12-08T00:00:00.000Z",4
"1","4126-Sumter-Ct,-Matteson,-IL-60443","4126 Sumter Ct, Matteson, IL 60443","4126 Sumter Ct",NA,"Matteson","IL","60443","Cook",41.4967,-87.7159,"Single Family","Standard",3,2,1808,14170,1977,NA,"Inactive",220000,"2024-10-03T00:00:00.000Z","2024-12-06T00:00:00.000Z",64
"1","21721-Richmond-Rd,-Matteson,-IL-60443","21721 Richmond Rd, Matteson, IL 60443","21721 Richmond Rd",NA,"Matteson","IL","60443","Cook",41.495,-87.7146,"Single Family","Standard",3,1.5,1389,NA,1976,NA,"Inactive",195000,"2024-10-14T00:00:00.000Z","2024-12-05T00:00:00.000Z",52
"1","4311-Oakwood-Ln,-Matteson,-IL-60443","4311 Oakwood Ln, Matteson, IL 60443","4311 Oakwood Ln",NA,"Matteson","IL","60443","Cook",41.5106,-87.7207,"Single Family","Standard",3,2.5,2200,7500,1976,NA,"Inactive",201000,"2024-10-25T00:00:00.000Z","2024-12-04T00:00:00.000Z",40
"1","1001-Eagle-Point-Dr,-Matteson,-IL-60443","1001 Eagle Point Dr, Matteson, IL 60443","1001 Eagle Point Dr",NA,"Matteson","IL","60443","Cook",41.5081,-87.7675,"Single Family","Standard",4,3.5,2470,8903,2005,8,"Inactive",357900,"2024-11-01T00:00:00.000Z","2024-12-04T00:00:00.000Z",33
"1","255-Hibiscus-Cir,-Matteson,-IL-60443","255 Hibiscus Cir, Matteson, IL 60443","255 Hibiscus Cir",NA,"Matteson","IL","60443","Cook",41.4934,-87.7662,"Manufactured","Standard",3,2,NA,7200,2000,NA,"Inactive",100000,"2024-09-26T00:00:00.000Z","2024-12-02T00:00:00.000Z",67
"1","47-Wedgewood-Rd,-Matteson,-IL-60443","47 Wedgewood Rd, Matteson, IL 60443","47 Wedgewood Rd",NA,"Matteson","IL","60443","Cook",41.5259,-87.7642,"Single Family","Standard",4,2.5,1996,9888,1978,NA,"Inactive",279900,"2024-08-12T00:00:00.000Z","2024-11-29T00:00:00.000Z",109
"1","56-Oakhurst-Rd,-Matteson,-IL-60443","56 Oakhurst Rd, Matteson, IL 60443","56 Oakhurst Rd",NA,"Matteson","IL","60443","Cook",41.5244,-87.7594,"Single Family","Standard",4,2.5,1909,8364,1978,NA,"Inactive",254900,"2024-10-08T00:00:00.000Z","2024-11-28T00:00:00.000Z",51
"1","141-Maryview-Pkwy,-Matteson,-IL-60443","141 Maryview Pkwy, Matteson, IL 60443","141 Maryview Pkwy",NA,"Matteson","IL","60443","Cook",41.5239,-87.7448,"Single Family","Standard",3,3,2111,10019,2005,NA,"Inactive",355000,"2024-10-04T00:00:00.000Z","2024-11-27T00:00:00.000Z",54
"1","3634-211th-Pl,-Matteson,-IL-60443","3634 211th Pl, Matteson, IL 60443","3634 211th Pl",NA,"Matteson","IL","60443","Cook",41.5057,-87.7049,"Single Family","Standard",4,1.5,1602,9583,1951,NA,"Inactive",229000,"2024-11-15T00:00:00.000Z","2024-11-27T00:00:00.000Z",12
"1","5804-Kathryn-Ln,-Matteson,-IL-60443","5804 Kathryn Ln, Matteson, IL 60443","5804 Kathryn Ln",NA,"Matteson","IL","60443","Cook",41.5206,-87.7566,"Single Family","Standard",4,2.5,2436,9718,2004,NA,"Inactive",323900,"2024-09-21T00:00:00.000Z","2024-11-24T00:00:00.000Z",64
"1","422-Central-Ave,-Matteson,-IL-60443","422 Central Ave, Matteson, IL 60443","422 Central Ave",NA,"Matteson","IL","60443","Cook",41.5175,-87.7497,"Single Family","Standard",3,2.5,2363,NA,1998,NA,"Inactive",370000,"2024-08-31T00:00:00.000Z","2024-11-23T00:00:00.000Z",84
"1","112-Sundance-Rd,-Matteson,-IL-60443","112 Sundance Rd, Matteson, IL 60443","112 Sundance Rd",NA,"Matteson","IL","60443","Cook",41.5247,-87.7193,"Single Family","Standard",4,2.5,2235,9375,2001,31,"Inactive",345900,"2024-10-16T00:00:00.000Z","2024-11-22T00:00:00.000Z",37
"1","161-Central-Ave,-Matteson,-IL-60443","161 Central Ave, Matteson, IL 60443","161 Central Ave",NA,"Matteson","IL","60443","Cook",41.5235,-87.7493,"Townhouse","Standard",3,1,900,NA,1973,195,"Inactive",129000,"2024-10-21T00:00:00.000Z","2024-11-22T00:00:00.000Z",32
"1","800-School-Ave,-Matteson,-IL-60443","800 School Ave, Matteson, IL 60443","800 School Ave",NA,"Matteson","IL","60443","Cook",41.5117,-87.7263,"Single Family","Standard",4,2,1403,NA,1978,NA,"Inactive",200500,"2024-09-16T00:00:00.000Z","2024-11-21T00:00:00.000Z",66
"1","72-White-Oaks-Rd,-Matteson,-IL-60443","72 White Oaks Rd, Matteson, IL 60443","72 White Oaks Rd",NA,"Matteson","IL","60443","Cook",41.5246,-87.7659,"Single Family","Standard",2,3,1248,8276,1986,NA,"Inactive",215000,"2024-09-06T00:00:00.000Z","2024-11-21T00:00:00.000Z",76
"1","112-Huntingwood-Rd,-Matteson,-IL-60443","112 Huntingwood Rd, Matteson, IL 60443","112 Huntingwood Rd",NA,"Matteson","IL","60443","Cook",41.5241,-87.7584,"Single Family","Standard",4,2.5,1776,NA,1975,NA,"Inactive",287500,"2024-09-26T00:00:00.000Z","2024-11-17T00:00:00.000Z",52
"1","21301-Barn-Owl-Dr,-Matteson,-IL-60443","21301 Barn Owl Dr, Matteson, IL 60443","21301 Barn Owl Dr",NA,"Matteson","IL","60443","Cook",41.5023,-87.7725,"Single Family","Standard",4,2.5,2712,13612,2005,17,"Inactive",405000,"2024-08-07T00:00:00.000Z","2024-11-16T00:00:00.000Z",101
"1","715-Bradley-Ave,-Matteson,-IL-60443","715 Bradley Ave, Matteson, IL 60443","715 Bradley Ave",NA,"Matteson","IL","60443","Cook",41.513,-87.7456,"Single Family","Standard",3,2,2644,8420,1975,NA,"Inactive",125000,"2024-09-21T00:00:00.000Z","2024-11-15T00:00:00.000Z",55
"1","4052-216th-St,-Matteson,-IL-60443","4052 216th St, Matteson, IL 60443","4052 216th St",NA,"Matteson","IL","60443","Cook",41.4977,-87.715,"Multi-Family","Standard",14,6,NA,14097,1979,NA,"Inactive",600000,"2024-08-30T00:00:00.000Z","2024-11-15T00:00:00.000Z",77
"1","6537-Pasture-Side-Trl,-Matteson,-IL-60443","6537 Pasture Side Trl, Matteson, IL 60443","6537 Pasture Side Trl",NA,"Matteson","IL","60443","Cook",41.5018,-87.7763,"Single Family","Standard",4,2.5,2424,9450,2005,100,"Inactive",295000,"2024-09-19T00:00:00.000Z","2024-11-13T00:00:00.000Z",55
"1","4541-Lindenwood-Dr,-Matteson,-IL-60443","4541 Lindenwood Dr, Matteson, IL 60443","4541 Lindenwood Dr",NA,"Matteson","IL","60443","Cook",41.5081,-87.7267,"Single Family","Standard",3,2,1399,8777,1983,NA,"Inactive",250000,"2024-09-03T00:00:00.000Z","2024-11-13T00:00:00.000Z",71
"1","3837-216th-St,-Matteson,-IL-60443","3837 216th St, Matteson, IL 60443","3837 216th St",NA,"Matteson","IL","60443","Cook",41.4973,-87.7099,"Single Family","Standard",3,2,1306,6011,1949,NA,"Inactive",189900,"2024-10-24T00:00:00.000Z","2024-11-13T00:00:00.000Z",20
"1","726-Old-Meadow-Rd,-Matteson,-IL-60443","726 Old Meadow Rd, Matteson, IL 60443","726 Old Meadow Rd",NA,"Matteson","IL","60443","Cook",41.5147,-87.7622,"Single Family","Standard",3,2,1288,8891,1989,NA,"Inactive",229900,"2024-06-20T00:00:00.000Z","2024-11-09T00:00:00.000Z",142
"1","6111-W-Sunflower-Dr,-Matteson,-IL-60443","6111 W Sunflower Dr, Matteson, IL 60443","6111 W Sunflower Dr",NA,"Matteson","IL","60443","Cook",41.5152,-87.7642,"Single Family","Standard",4,3,2425,8400,1987,NA,"Inactive",385000,"2024-08-27T00:00:00.000Z","2024-11-02T00:00:00.000Z",67
"1","6228-W-Old-Plank-Blvd,-Matteson,-IL-60443","6228 W Old Plank Blvd, Matteson, IL 60443","6228 W Old Plank Blvd",NA,"Matteson","IL","60443","Cook",41.5005,-87.7668,"Single Family","Standard",4,2.5,3200,9583,2001,NA,"Inactive",299900,"2024-07-26T00:00:00.000Z","2024-11-01T00:00:00.000Z",98
"1","6049-Allemong-Dr,-Matteson,-IL-60443","6049 Allemong Dr, Matteson, IL 60443","6049 Allemong Dr",NA,"Matteson","IL","60443","Cook",41.5214,-87.7631,"Single Family","Standard",4,3,2312,NA,1978,NA,"Inactive",329900,"2024-07-17T00:00:00.000Z","2024-10-31T00:00:00.000Z",106
"1","21727-Richmond-Rd,-Matteson,-IL-60443","21727 Richmond Rd, Matteson, IL 60443","21727 Richmond Rd",NA,"Matteson","IL","60443","Cook",41.4948,-87.7147,"Single Family","Standard",3,2,1801,8268,1979,NA,"Inactive",235000,"2024-10-08T00:00:00.000Z","2024-10-30T00:00:00.000Z",22
"1","604-Tanglewood-Rd,-Matteson,-IL-60443","604 Tanglewood Rd, Matteson, IL 60443","604 Tanglewood Rd",NA,"Matteson","IL","60443","Cook",41.4922,-87.7719,"Manufactured","Standard",2,2,NA,NA,1983,NA,"Inactive",59900,"2024-10-11T00:00:00.000Z","2024-10-30T00:00:00.000Z",19
"1","3605-214th-St,-Matteson,-IL-60443","3605 214th St, Matteson, IL 60443","3605 214th St",NA,"Matteson","IL","60443","Cook",41.5003,-87.7037,"Single Family","Standard",2,1.5,1189,33106,1951,NA,"Inactive",169900,"2024-08-31T00:00:00.000Z","2024-10-29T00:00:00.000Z",59
"1","21147-Whitney-Dr,-Matteson,-IL-60443","21147 Whitney Dr, Matteson, IL 60443","21147 Whitney Dr",NA,"Matteson","IL","60443","Cook",41.504,-87.7658,"Single Family","Standard",3,3,2001,NA,2010,NA,"Inactive",359900,"2024-04-10T00:00:00.000Z","2024-10-28T00:00:00.000Z",201
"1","3242-Holden-Cir,-Matteson,-IL-60443","3242 Holden Cir, Matteson, IL 60443","3242 Holden Cir",NA,"Matteson","IL","60443","Cook",41.4968,-87.6952,"Single Family","Standard",4,2.5,1764,6400,1999,28,"Inactive",310000,"2024-09-09T00:00:00.000Z","2024-10-26T00:00:00.000Z",47
"1","3707-215th-St,-Matteson,-IL-60443","3707 215th St, Matteson, IL 60443","3707 215th St",NA,"Matteson","IL","60443","Cook",41.4981,-87.7056,"Single Family","Standard",2,1.5,864,6011,1927,NA,"Inactive",139900,"2024-09-18T00:00:00.000Z","2024-10-26T00:00:00.000Z",38
"1","3732-216th-Pl,-Matteson,-IL-60443","3732 216th Pl, Matteson, IL 60443","3732 216th Pl",NA,"Matteson","IL","60443","Cook",41.4969,-87.7066,"Single Family","Standard",3,1,1015,NA,1953,NA,"Inactive",184900,"2024-09-18T00:00:00.000Z","2024-10-26T00:00:00.000Z",38
"1","601-Goldenrod-Cir,-Matteson,-IL-60443","601 Goldenrod Cir, Matteson, IL 60443","601 Goldenrod Cir",NA,"Matteson","IL","60443","Cook",41.5169,-87.7279,"Single Family","Standard",4,2.5,3213,NA,1989,NA,"Inactive",360000,"2024-08-16T00:00:00.000Z","2024-10-25T00:00:00.000Z",70
"1","6705-Bridle-Path-Dr,-Matteson,-IL-60443","6705 Bridle Path Dr, Matteson, IL 60443","6705 Bridle Path Dr",NA,"Matteson","IL","60443","Cook",41.5026,-87.7784,"Single Family","Standard",4,2.5,2492,9000,2005,NA,"Inactive",289900,"2024-07-26T00:00:00.000Z","2024-10-22T00:00:00.000Z",88
"1","272-Tulip-Cir,-Matteson,-IL-60443","272 Tulip Cir, Matteson, IL 60443","272 Tulip Cir",NA,"Matteson","IL","60443","Cook",41.4948,-87.7625,"Manufactured","Standard",3,2,NA,5500,1999,NA,"Inactive",85000,"2024-09-06T00:00:00.000Z","2024-10-19T00:00:00.000Z",43
"1","725-Violet-Ln,-Matteson,-IL-60443","725 Violet Ln, Matteson, IL 60443","725 Violet Ln",NA,"Matteson","IL","60443","Cook",41.5125,-87.7137,"Single Family","Standard",3,2,1265,7500,1977,NA,"Inactive",254900,"2024-08-19T00:00:00.000Z","2024-10-19T00:00:00.000Z",61
"1","6216-Vincent-Ln,-Matteson,-IL-60443","6216 Vincent Ln, Matteson, IL 60443","6216 Vincent Ln",NA,"Matteson","IL","60443","Cook",41.5055,-87.7662,"Single Family","Standard",5,3.5,4018,8276,2007,17,"Inactive",344900,"2024-06-04T00:00:00.000Z","2024-10-19T00:00:00.000Z",137
"1","3734-215th-St,-Apt-201,-Matteson,-IL-60443","3734 215th St, Apt 201, Matteson, IL 60443","3734 215th St","Apt 201","Matteson","IL","60443","Cook",41.4987,-87.7066,"Condo","Standard",2,2,1150,NA,1974,307,"Inactive",142500,"2024-09-08T00:00:00.000Z","2024-10-18T00:00:00.000Z",40
"1","924-Donnington-Dr,-Matteson,-IL-60443","924 Donnington Dr, Matteson, IL 60443","924 Donnington Dr",NA,"Matteson","IL","60443","Cook",41.5085,-87.766,"Single Family","Standard",4,3.5,4358,10200,2004,25,"Inactive",490000,"2024-09-09T00:00:00.000Z","2024-10-18T00:00:00.000Z",39
"1","273-Tulip-Cir,-Matteson,-IL-60443","273 Tulip Cir, Matteson, IL 60443","273 Tulip Cir",NA,"Matteson","IL","60443","Cook",41.4929,-87.7619,"Manufactured","Standard",3,2,NA,NA,1998,NA,"Inactive",87900,"2024-08-13T00:00:00.000Z","2024-10-11T00:00:00.000Z",59
"1","3920-214th-Pl,-Matteson,-IL-60443","3920 214th Pl, Matteson, IL 60443","3920 214th Pl",NA,"Matteson","IL","60443","Cook",41.4998,-87.7115,"Single Family","Standard",3,1,1210,7750,1957,NA,"Inactive",189900,"2024-08-10T00:00:00.000Z","2024-10-10T00:00:00.000Z",61
"1","21812-Main-St,-Matteson,-IL-60443","21812 Main St, Matteson, IL 60443","21812 Main St",NA,"Matteson","IL","60443","Cook",41.493,-87.7037,"Single Family","Standard",2,2,1120,16466,1956,NA,"Inactive",235000,"2024-08-08T00:00:00.000Z","2024-10-10T00:00:00.000Z",63
"1","4327-Kildare-Ct,-Matteson,-IL-60443","4327 Kildare Ct, Matteson, IL 60443","4327 Kildare Ct",NA,"Matteson","IL","60443","Cook",41.5035,-87.7205,"Single Family","Standard",3,3,2591,NA,1992,NA,"Inactive",415000,"2024-08-16T00:00:00.000Z","2024-10-08T00:00:00.000Z",53
"1","57-Sundance-Rd,-Matteson,-IL-60443","57 Sundance Rd, Matteson, IL 60443","57 Sundance Rd",NA,"Matteson","IL","60443","Cook",41.5253,-87.7186,"Single Family","Standard",4,3.5,2622,NA,2004,27,"Inactive",409900,"2024-08-14T00:00:00.000Z","2024-10-06T00:00:00.000Z",53
"1","5220-Mayfair-Ln,-Matteson,-IL-60443","5220 Mayfair Ln, Matteson, IL 60443","5220 Mayfair Ln",NA,"Matteson","IL","60443","Cook",41.501,-87.7406,"Townhouse","Standard",3,2,1565,NA,2005,105,"Inactive",275000,"2024-07-09T00:00:00.000Z","2024-10-05T00:00:00.000Z",88
"1","801-Campus-Ave,-Matteson,-IL-60443","801 Campus Ave, Matteson, IL 60443","801 Campus Ave",NA,"Matteson","IL","60443","Cook",41.5116,-87.7268,"Single Family","Standard",3,2,1500,3125,1978,NA,"Inactive",274900,"2024-07-17T00:00:00.000Z","2024-10-03T00:00:00.000Z",78
"1","3919-213th-Pl,-Matteson,-IL-60443","3919 213th Pl, Matteson, IL 60443","3919 213th Pl",NA,"Matteson","IL","60443","Cook",41.5019,-87.7117,"Single Family","Standard",2,1,1067,7500,1957,NA,"Inactive",179900,"2024-08-10T00:00:00.000Z","2024-10-02T00:00:00.000Z",53
"1","405-Hyacinth-Ln,-Matteson,-IL-60443","405 Hyacinth Ln, Matteson, IL 60443","405 Hyacinth Ln",NA,"Matteson","IL","60443","Cook",41.4965,-87.7649,"Manufactured","Standard",3,2,NA,7200,1998,NA,"Inactive",81900,"2024-08-09T00:00:00.000Z","2024-09-28T00:00:00.000Z",50
"1","4335-Kildare-Ct,-Matteson,-IL-60443","4335 Kildare Ct, Matteson, IL 60443","4335 Kildare Ct",NA,"Matteson","IL","60443","Cook",41.5033,-87.7215,"Single Family","Standard",3,1.5,1428,NA,1952,NA,"Inactive",199900,"2024-08-06T00:00:00.000Z","2024-09-27T00:00:00.000Z",52
"1","739-Carnation-Ln,-Matteson,-IL-60443","739 Carnation Ln, Matteson, IL 60443","739 Carnation Ln",NA,"Matteson","IL","60443","Cook",41.5122,-87.7149,"Single Family","Standard",3,2.5,2089,9409,1968,NA,"Inactive",279900,"2024-09-02T00:00:00.000Z","2024-09-26T00:00:00.000Z",24
"1","5327-Northwestern-Dr,-Matteson,-IL-60443","5327 Northwestern Dr, Matteson, IL 60443","5327 Northwestern Dr",NA,"Matteson","IL","60443","Cook",41.5153,-87.7455,"Single Family","Standard",4,3.5,2480,NA,1998,NA,"Inactive",269000,"2024-08-03T00:00:00.000Z","2024-09-25T00:00:00.000Z",53
"1","5826-Kathryn-Ln,-Matteson,-IL-60443","5826 Kathryn Ln, Matteson, IL 60443","5826 Kathryn Ln",NA,"Matteson","IL","60443","Cook",41.5206,-87.7572,"Single Family","Standard",4,3,1720,9718,2003,NA,"Inactive",189950,"2024-09-12T00:00:00.000Z","2024-09-22T00:00:00.000Z",10
"1","40-Red-Barn-Rd,-Matteson,-IL-60443","40 Red Barn Rd, Matteson, IL 60443","40 Red Barn Rd",NA,"Matteson","IL","60443","Cook",41.5269,-87.7693,"Single Family","Standard",4,2.5,2358,NA,1991,NA,"Inactive",339000,"2024-08-29T00:00:00.000Z","2024-09-21T00:00:00.000Z",23
"1","4621-203rd-St,-Matteson,-IL-60443","4621 203rd St, Matteson, IL 60443","4621 203rd St",NA,"Matteson","IL","60443","Cook",41.5204,-87.7298,"Single Family","Standard",5,3.5,3398,10672,2008,31,"Inactive",450000,"2024-08-02T00:00:00.000Z","2024-09-19T00:00:00.000Z",48
"1","295-Tulip-Cir,-Matteson,-IL-60443","295 Tulip Cir, Matteson, IL 60443","295 Tulip Cir",NA,"Matteson","IL","60443","Cook",41.4923,-87.7637,"Manufactured","Standard",3,2,NA,7200,2000,NA,"Inactive",87000,"2024-08-09T00:00:00.000Z","2024-09-11T00:00:00.000Z",33
"1","2501-Echelon-Cir,-Matteson,-IL-60443","2501 Echelon Cir, Matteson, IL 60443","2501 Echelon Cir",NA,"Matteson","IL","60443","Cook",41.5147,-87.7365,"Townhouse","Standard",1,1,1100,NA,2007,167,"Inactive",182500,"2024-07-13T00:00:00.000Z","2024-09-10T00:00:00.000Z",59
"1","6413-Gray-Hawk-Dr,-Matteson,-IL-60443","6413 Gray Hawk Dr, Matteson, IL 60443","6413 Gray Hawk Dr",NA,"Matteson","IL","60443","Cook",41.5043,-87.7727,"Townhouse","Foreclosure",2,2.5,1668,NA,2007,179,"Inactive",259900,"2024-07-03T00:00:00.000Z","2024-09-10T00:00:00.000Z",69
"1","241-Huntingwood-Rd,-Matteson,-IL-60443","241 Huntingwood Rd, Matteson, IL 60443","241 Huntingwood Rd",NA,"Matteson","IL","60443","Cook",41.5214,-87.7581,"Single Family","Standard",3,1.5,1547,8965,1975,NA,"Inactive",200000,"2024-07-26T00:00:00.000Z","2024-09-07T00:00:00.000Z",43
"1","4131-Lindenwood-Dr,-Matteson,-IL-60443","4131 Lindenwood Dr, Matteson, IL 60443","4131 Lindenwood Dr",NA,"Matteson","IL","60443","Cook",41.5087,-87.7169,"Multi-Family","Standard",8,4,NA,6970,1977,NA,"Inactive",315000,"2024-07-24T00:00:00.000Z","2024-09-06T00:00:00.000Z",44
"1","4238-Applewood-Ln,-Matteson,-IL-60443","4238 Applewood Ln, Matteson, IL 60443","4238 Applewood Ln",NA,"Matteson","IL","60443","Cook",41.5102,-87.7196,"Single Family","Standard",4,2.5,1671,NA,1965,NA,"Inactive",309000,"2024-06-06T00:00:00.000Z","2024-09-05T00:00:00.000Z",91
"1","5242-Stoneridge-Ct,-Matteson,-IL-60443","5242 Stoneridge Ct, Matteson, IL 60443","5242 Stoneridge Ct",NA,"Matteson","IL","60443","Cook",41.4997,-87.7409,"Townhouse","Standard",3,2.5,1344,1247,2001,160,"Inactive",225000,"2024-07-02T00:00:00.000Z","2024-08-29T00:00:00.000Z",58
"1","410-Highland-Rd,-Matteson,-IL-60443","410 Highland Rd, Matteson, IL 60443","410 Highland Rd",NA,"Matteson","IL","60443","Cook",41.5203,-87.7706,"Single Family","Standard",3,3,1500,13000,1997,NA,"Inactive",299900,"2024-07-19T00:00:00.000Z","2024-08-27T00:00:00.000Z",39
"1","77-Bowman-St,-Matteson,-IL-60443","77 Bowman St, Matteson, IL 60443","77 Bowman St",NA,"Matteson","IL","60443","Cook",41.5246,-87.7379,"Single Family","Standard",3,3.5,2526,4779,2005,100,"Inactive",335000,"2024-05-01T00:00:00.000Z","2024-08-26T00:00:00.000Z",117
"1","5300-Trinity-Pl,-Matteson,-IL-60443","5300 Trinity Pl, Matteson, IL 60443","5300 Trinity Pl",NA,"Matteson","IL","60443","Cook",41.5235,-87.7449,"Single Family","Standard",4,3,2700,11700,2005,25,"Inactive",360000,"2024-07-03T00:00:00.000Z","2024-08-24T00:00:00.000Z",52
