"zip","id","formattedAddress","addressLine1","addressLine2","city","state","zipCode","county","latitude","longitude","propertyType","listingType","bedrooms","bathrooms","squareFootage","lotSize","yearBuilt","status","price","listedDate","removedDate","daysOnMarket"
"1","3736-217th-St,-Matteson,-IL-60443","3736 217th St, Matteson, IL 60443","3736 217th St",NA,"Matteson","IL","60443","Cook",41.496,-87.7069,"Single Family",NA,3,2.5,1222,NA,NA,"Inactive",1895,"2023-08-05T00:00:00.000Z","2023-10-23T00:00:00.000Z",79
"1","4111-Lindenwood-Dr,-Apt-2E,-Matteson,-IL-60443","4111 Lindenwood Dr, Apt 2E, Matteson, IL 60443","4111 Lindenwood Dr","Apt 2E","Matteson","IL","60443","Cook",41.5088,-87.716,"Apartment",NA,3,1,NA,NA,NA,"Inactive",2130,"2023-10-02T00:00:00.000Z","2023-10-22T00:00:00.000Z",20
"1","951-College-Ave,-Matteson,-IL-60443","951 College Ave, Matteson, IL 60443","951 College Ave",NA,"Matteson","IL","60443","Cook",41.5086,-87.7254,"Single Family",NA,3,2.5,1960,NA,NA,"Inactive",2950,"2023-10-09T00:00:00.000Z","2023-10-20T00:00:00.000Z",11
"1","1001-Purdue-Ln,-Matteson,-IL-60443","1001 Purdue Ln, Matteson, IL 60443","1001 Purdue Ln",NA,"Matteson","IL","60443","Cook",41.5079,-87.7486,"Single Family",NA,3,1.5,1025,8400,1971,"Inactive",2250,"2023-10-10T00:00:00.000Z","2023-10-19T00:00:00.000Z",9
"1","4146-Oakwood-Ln,-Matteson,-IL-60443","4146 Oakwood Ln, Matteson, IL 60443","4146 Oakwood Ln",NA,"Matteson","IL","60443","Cook",41.511,-87.7176,"Single Family",NA,3,2,1442,NA,NA,"Inactive",1650,"2023-10-03T00:00:00.000Z","2023-10-17T00:00:00.000Z",14
"1","127-Cloverleaf-Rd,-Matteson,-IL-60443","127 Cloverleaf Rd, Matteson, IL 60443","127 Cloverleaf Rd",NA,"Matteson","IL","60443","Cook",41.5235,-87.7556,"Apartment",NA,4,3,2313,NA,NA,"Inactive",1670,"2023-10-12T00:00:00.000Z","2023-10-14T00:00:00.000Z",2
"1","51-Red-Barn-Rd,-Matteson,-IL-60443","51 Red Barn Rd, Matteson, IL 60443","51 Red Barn Rd",NA,"Matteson","IL","60443","Cook",41.5266,-87.7685,"Townhouse",NA,2,1,1200,NA,NA,"Inactive",2100,"2023-08-24T00:00:00.000Z","2023-10-10T00:00:00.000Z",47
"1","4062-Charleston-Rd,-Apt-1W,-Matteson,-IL-60443","4062 Charleston Rd, Apt 1W, Matteson, IL 60443","4062 Charleston Rd","Apt 1W","Matteson","IL","60443","Cook",41.4986,-87.7154,"Apartment",NA,2,1,1000,14300,1978,"Inactive",1500,"2023-08-17T00:00:00.000Z","2023-10-08T00:00:00.000Z",52
"1","21422-S-Jeffrey-Dr,-Matteson,-IL-60443","21422 S Jeffrey Dr, Matteson, IL 60443","21422 S Jeffrey Dr",NA,"Matteson","IL","60443","Cook",41.4998,-87.7127,"Single Family",NA,3,1.5,1430,6000,1957,"Inactive",2300,"2023-09-08T00:00:00.000Z","2023-10-07T00:00:00.000Z",29
"1","818-Princeton-Ave,-Matteson,-IL-60443","818 Princeton Ave, Matteson, IL 60443","818 Princeton Ave",NA,"Matteson","IL","60443","Cook",41.5114,-87.7539,"Single Family",NA,3,2,1025,NA,NA,"Inactive",1785,"2023-07-15T00:00:00.000Z","2023-09-29T00:00:00.000Z",76
"1","5741-Allemong-Dr,-Matteson,-IL-60443","5741 Allemong Dr, Matteson, IL 60443","5741 Allemong Dr",NA,"Matteson","IL","60443","Cook",41.5209,-87.7556,"Single Family",NA,4,2,971,NA,NA,"Inactive",2195,"2023-09-14T00:00:00.000Z","2023-09-23T00:00:00.000Z",9
"1","4136-Charleston-Rd,-Apt-2W,-Matteson,-IL-60443","4136 Charleston Rd, Apt 2W, Matteson, IL 60443","4136 Charleston Rd","Apt 2W","Matteson","IL","60443","Cook",41.4986,-87.7169,"Apartment",NA,2,1,1000,NA,1979,"Inactive",1650,"2023-08-17T00:00:00.000Z","2023-08-29T00:00:00.000Z",12
"1","4052-Charleston-Rd,-Matteson,-IL-60443","4052 Charleston Rd, Matteson, IL 60443","4052 Charleston Rd",NA,"Matteson","IL","60443","Cook",41.4985,-87.715,"Apartment",NA,3,1,1000,NA,NA,"Inactive",1600,"2023-04-10T00:00:00.000Z","2023-08-26T00:00:00.000Z",138
"1","3838-216th-Pl,-Matteson,-IL-60443","3838 216th Pl, Matteson, IL 60443","3838 216th Pl",NA,"Matteson","IL","60443","Cook",41.4969,-87.7099,"Single Family",NA,3,2,1160,NA,NA,"Inactive",1835,"2023-06-30T00:00:00.000Z","2023-08-25T00:00:00.000Z",56
"1","556-Willow-Rd,-Matteson,-IL-60443","556 Willow Rd, Matteson, IL 60443","556 Willow Rd",NA,"Matteson","IL","60443","Cook",41.5176,-87.7647,"Apartment",NA,3,2,1140,NA,NA,"Inactive",1980,"2023-08-21T00:00:00.000Z","2023-08-25T00:00:00.000Z",4
"1","3842-217th-St,-Matteson,-IL-60443","3842 217th St, Matteson, IL 60443","3842 217th St",NA,"Matteson","IL","60443","Cook",41.4959,-87.7101,"Single Family",NA,3,1,989,NA,NA,"Inactive",2045,"2023-07-28T00:00:00.000Z","2023-08-18T00:00:00.000Z",21
"1","61-Red-Barn-Rd,-Unit-4-11,-Matteson,-IL-60443","61 Red Barn Rd, Unit 4-11, Matteson, IL 60443","61 Red Barn Rd","Unit 4-11","Matteson","IL","60443","Cook",41.526,-87.7682,"Condo",NA,2,1,1200,NA,1979,"Inactive",1600,"2023-07-11T00:00:00.000Z","2023-08-04T00:00:00.000Z",24
"1","149-Sundance-Rd,-Matteson,-IL-60443","149 Sundance Rd, Matteson, IL 60443","149 Sundance Rd",NA,"Matteson","IL","60443","Cook",41.5235,-87.7186,"Single Family",NA,4,4,3412,NA,NA,"Inactive",3275,"2023-07-28T00:00:00.000Z","2023-07-30T00:00:00.000Z",2
"1","6401-Blue-Sky-Ln,-Matteson,-IL-60443","6401 Blue Sky Ln, Matteson, IL 60443","6401 Blue Sky Ln",NA,"Matteson","IL","60443","Cook",41.5035,-87.772,"Townhouse",NA,3,2.5,1794,NA,2007,"Inactive",2450,"2023-07-17T00:00:00.000Z","2023-07-28T00:00:00.000Z",11
"1","6062-Elm-Ln,-Matteson,-IL-60443","6062 Elm Ln, Matteson, IL 60443","6062 Elm Ln",NA,"Matteson","IL","60443","Cook",41.5164,-87.7637,"Single Family",NA,3,2,1215,NA,NA,"Inactive",2325,"2023-05-05T00:00:00.000Z","2023-07-19T00:00:00.000Z",75
"1","6037-Spring-Ln,-Matteson,-IL-60443","6037 Spring Ln, Matteson, IL 60443","6037 Spring Ln",NA,"Matteson","IL","60443","Cook",41.5167,-87.7628,"Single Family",NA,3,2,1354,NA,NA,"Inactive",2195,"2023-05-30T00:00:00.000Z","2023-07-13T00:00:00.000Z",44
"1","724-Bradley-Ave,-Matteson,-IL-60443","724 Bradley Ave, Matteson, IL 60443","724 Bradley Ave",NA,"Matteson","IL","60443","Cook",41.5127,-87.7462,"Single Family",NA,4,2,1767,NA,NA,"Inactive",2205,"2023-05-27T00:00:00.000Z","2023-07-09T00:00:00.000Z",43
"1","Holden-Cir,-Matteson,-IL-60443","Holden Cir, Matteson, IL 60443","Holden Cir",NA,"Matteson","IL","60443","Cook",41.4963,-87.6947,"Single Family",NA,2,2,1600,NA,NA,"Inactive",2200,"2023-06-30T00:00:00.000Z","2023-07-09T00:00:00.000Z",9
"1","6044-Allemong-Dr,-Matteson,-IL-60443","6044 Allemong Dr, Matteson, IL 60443","6044 Allemong Dr",NA,"Matteson","IL","60443","Cook",41.5217,-87.7623,"Single Family",NA,4,3,2312,NA,NA,"Inactive",2485,"2023-06-20T00:00:00.000Z","2023-07-08T00:00:00.000Z",18
"1","3817-216th-Pl,-Matteson,-IL-60443","3817 216th Pl, Matteson, IL 60443","3817 216th Pl",NA,"Matteson","IL","60443","Cook",41.4963,-87.709,"Single Family",NA,4,1.5,1285,NA,1923,"Inactive",2100,"2023-06-27T00:00:00.000Z","2023-07-06T00:00:00.000Z",9
"1","5645-Colgate-Ln,-Matteson,-IL-60443","5645 Colgate Ln, Matteson, IL 60443","5645 Colgate Ln",NA,"Matteson","IL","60443","Cook",41.512,-87.7532,"Single Family",NA,4,1.5,1700,9800,1962,"Inactive",2500,"2023-06-07T00:00:00.000Z","2023-06-30T00:00:00.000Z",23
"1","6300-Streamwood-Ln,-Matteson,-IL-60443","6300 Streamwood Ln, Matteson, IL 60443","6300 Streamwood Ln",NA,"Matteson","IL","60443","Cook",41.5183,-87.7686,"Single Family",NA,3,2.5,1635,NA,NA,"Inactive",2185,"2023-06-26T00:00:00.000Z","2023-06-29T00:00:00.000Z",3
"1","6509-Blue-Sky-Ln,-Unit-2501,-Matteson,-IL-60443","6509 Blue Sky Ln, Unit 2501, Matteson, IL 60443","6509 Blue Sky Ln","Unit 2501","Matteson","IL","60443","Cook",41.5035,-87.774,"Condo",NA,3,2.5,1800,7500,2007,"Inactive",2400,"2023-06-09T00:00:00.000Z","2023-06-18T00:00:00.000Z",9
"1","6531-Blue-Sky-Ln,-Matteson,-IL-60443","6531 Blue Sky Ln, Matteson, IL 60443","6531 Blue Sky Ln",NA,"Matteson","IL","60443","Cook",41.5049,-87.7719,"Townhouse",NA,2,2.5,1794,NA,2008,"Inactive",2200,"2023-05-30T00:00:00.000Z","2023-06-08T00:00:00.000Z",9
"1","4336-Lindenwood-Dr,-Matteson,-IL-60443","4336 Lindenwood Dr, Matteson, IL 60443","4336 Lindenwood Dr",NA,"Matteson","IL","60443","Cook",41.5093,-87.722,"Apartment",NA,2,1,NA,NA,NA,"Inactive",1200,"2023-05-31T00:00:00.000Z","2023-06-08T00:00:00.000Z",8
"1","231-Central-Ave,-Unit-231,-Matteson,-IL-60443","231 Central Ave, Unit 231, Matteson, IL 60443","231 Central Ave","Unit 231","Matteson","IL","60443","Cook",41.5218,-87.7485,"Condo",NA,3,1,749,NA,NA,"Inactive",1600,"2023-03-25T00:00:00.000Z","2023-06-07T00:00:00.000Z",74
"1","51-Churn-Rd,-Matteson,-IL-60443","51 Churn Rd, Matteson, IL 60443","51 Churn Rd",NA,"Matteson","IL","60443","Cook",41.5266,-87.7672,"Townhouse",NA,2,1.5,1200,NA,NA,"Inactive",2200,"2023-05-07T00:00:00.000Z","2023-06-07T00:00:00.000Z",31
"1","5233-Stoneridge-Ct,-Unit-5233,-Matteson,-IL-60443","5233 Stoneridge Ct, Unit 5233, Matteson, IL 60443","5233 Stoneridge Ct","Unit 5233","Matteson","IL","60443","Cook",41.4994,-87.7403,"Townhouse",NA,3,2.5,1669,NA,2007,"Inactive",2295,"2023-05-06T00:00:00.000Z","2023-05-14T00:00:00.000Z",8
"1","21142-Locust-St,-Matteson,-IL-60443","21142 Locust St, Matteson, IL 60443","21142 Locust St",NA,"Matteson","IL","60443","Cook",41.5048,-87.7049,"Single Family",NA,3,1,1350,NA,NA,"Inactive",1695,"2023-03-15T00:00:00.000Z","2023-04-26T00:00:00.000Z",42
"1","1012-Purdue-Ln,-Matteson,-IL-60443","1012 Purdue Ln, Matteson, IL 60443","1012 Purdue Ln",NA,"Matteson","IL","60443","Cook",41.5076,-87.7492,"Single Family",NA,4,1.5,1626,NA,NA,"Inactive",2795,"2023-02-22T00:00:00.000Z","2023-04-19T00:00:00.000Z",56
"1","824-Dartmouth-Ave,-Matteson,-IL-60443","824 Dartmouth Ave, Matteson, IL 60443","824 Dartmouth Ave",NA,"Matteson","IL","60443","Cook",41.5112,-87.7528,"Single Family",NA,3,2,1444,NA,NA,"Inactive",1981,"2023-04-14T00:00:00.000Z","2023-04-17T00:00:00.000Z",3
"1","45-Churn-Rd,-Matteson,-IL-60443","45 Churn Rd, Matteson, IL 60443","45 Churn Rd",NA,"Matteson","IL","60443","Cook",41.5271,-87.7676,"Townhouse",NA,3,1.5,1500,NA,1980,"Inactive",2400,"2023-03-08T00:00:00.000Z","2023-04-11T00:00:00.000Z",34
"1","321-Central-Ave,-Matteson,-IL-60443","321 Central Ave, Matteson, IL 60443","321 Central Ave",NA,"Matteson","IL","60443","Cook",41.5196,-87.7485,"Single Family",NA,5,2.5,2500,10500,1995,"Inactive",3100,"2023-03-24T00:00:00.000Z","2023-04-07T00:00:00.000Z",14
"1","4241-Lindenwood-Dr,-Apt-A,-Matteson,-IL-60443","4241 Lindenwood Dr, Apt A, Matteson, IL 60443","4241 Lindenwood Dr","Apt A","Matteson","IL","60443","Cook",41.5087,-87.7198,"Condo",NA,3,2.5,1250,NA,1999,"Inactive",1600,"2023-03-21T00:00:00.000Z","2023-04-02T00:00:00.000Z",12
"1","49-Red-Barn-Rd,-Matteson,-IL-60443","49 Red Barn Rd, Matteson, IL 60443","49 Red Barn Rd",NA,"Matteson","IL","60443","Cook",41.5266,-87.7685,"Townhouse",NA,2,1.5,980,NA,NA,"Inactive",1800,"2023-03-15T00:00:00.000Z","2023-04-01T00:00:00.000Z",17
"1","49-Red-Barn-Rd,-Unit-49,-Matteson,-IL-60443","49 Red Barn Rd, Unit 49, Matteson, IL 60443","49 Red Barn Rd","Unit 49","Matteson","IL","60443","Cook",41.5266,-87.7685,"Townhouse",NA,2,1.5,980,NA,1985,"Inactive",1800,"2023-03-14T00:00:00.000Z","2023-03-31T00:00:00.000Z",17
"1","115-Oriole-Rd,-Matteson,-IL-60443","115 Oriole Rd, Matteson, IL 60443","115 Oriole Rd",NA,"Matteson","IL","60443","Cook",41.5238,-87.7601,"Single Family",NA,3,2,1500,NA,NA,"Inactive",2175,"2023-03-15T00:00:00.000Z","2023-03-22T00:00:00.000Z",7
"1","5837-Allemong-Dr,-Matteson,-IL-60443","5837 Allemong Dr, Matteson, IL 60443","5837 Allemong Dr",NA,"Matteson","IL","60443","Cook",41.5209,-87.7579,"Single Family",NA,3,1.5,1591,NA,NA,"Inactive",2115,"2023-02-04T00:00:00.000Z","2023-03-21T00:00:00.000Z",45
"1","3526-218th-St,-Matteson,-IL-60443","3526 218th St, Matteson, IL 60443","3526 218th St",NA,"Matteson","IL","60443","Cook",41.4933,-87.7018,"Single Family",NA,4,2,886,NA,NA,"Inactive",1999,"2023-03-13T00:00:00.000Z","2023-03-18T00:00:00.000Z",5
"1","6620-Bridle-Path-Dr,-Matteson,-IL-60443","6620 Bridle Path Dr, Matteson, IL 60443","6620 Bridle Path Dr",NA,"Matteson","IL","60443","Cook",41.5032,-87.7776,"Single Family",NA,4,2,2488,NA,NA,"Inactive",3445,"2023-02-22T00:00:00.000Z","2023-02-25T00:00:00.000Z",3
"1","51-Pheasant-Rd,-Matteson,-IL-60443","51 Pheasant Rd, Matteson, IL 60443","51 Pheasant Rd",NA,"Matteson","IL","60443","Cook",41.5248,-87.7609,"Single Family",NA,3,2,1391,NA,NA,"Inactive",2055,"2023-01-31T00:00:00.000Z","2023-02-17T00:00:00.000Z",17
"1","941-Dartmouth-Ave,-Matteson,-IL-60443","941 Dartmouth Ave, Matteson, IL 60443","941 Dartmouth Ave",NA,"Matteson","IL","60443","Cook",41.5087,-87.7522,"Single Family",NA,3,1,955,NA,NA,"Inactive",900,"2023-02-08T00:00:00.000Z","2023-02-10T00:00:00.000Z",2
"1","642-Bradley-Ave,-Matteson,-IL-60443","642 Bradley Ave, Matteson, IL 60443","642 Bradley Ave",NA,"Matteson","IL","60443","Cook",41.5141,-87.7463,"Single Family",NA,4,2,1800,NA,NA,"Inactive",2435,"2022-12-06T07:03:30.000Z","2023-02-01T00:00:00.000Z",57
"1","4020-216th-St,-Matteson,-IL-60443","4020 216th St, Matteson, IL 60443","4020 216th St",NA,"Matteson","IL","60443","Cook",41.4976,-87.7135,"Single Family",NA,3,1,1000,NA,1980,"Inactive",2000,"2022-10-03T12:42:45.000Z","2023-01-31T00:00:00.000Z",120
"1","809-Rose-Ln,-Matteson,-IL-60443","809 Rose Ln, Matteson, IL 60443","809 Rose Ln",NA,"Matteson","IL","60443","Cook",41.5114,-87.716,"Single Family",NA,3,2,1188,NA,NA,"Inactive",2045,"2022-11-01T07:42:55.000Z","2023-01-31T00:00:00.000Z",91
"1","21320-Butterfield-Pkwy,-Matteson,-IL-60443","21320 Butterfield Pkwy, Matteson, IL 60443","21320 Butterfield Pkwy",NA,"Matteson","IL","60443","Cook",41.5019,-87.7108,"Apartment",NA,3,2,1210,NA,NA,"Inactive",999,"2023-01-10T01:05:52.000Z","2023-01-18T03:48:31.048Z",9
"1","807-Violet-Ln,-Matteson,-IL-60443","807 Violet Ln, Matteson, IL 60443","807 Violet Ln",NA,"Matteson","IL","60443","Cook",41.5114,-87.7136,"Single Family",NA,4,2.5,1622,NA,NA,"Inactive",2465,"2022-11-05T07:02:41.000Z","2023-01-15T03:48:12.721Z",71
"1","656-Quail-Run-Rd,-Matteson,-IL-60443","656 Quail Run Rd, Matteson, IL 60443","656 Quail Run Rd",NA,"Matteson","IL","60443","Cook",41.5157,-87.7668,"Single Family",NA,3,2,1307,10800,1979,"Inactive",2395,"2022-12-27T23:21:46.000Z","2023-01-13T03:49:29.505Z",17
"1","21404-Maple-St,-Matteson,-IL-60443","21404 Maple St, Matteson, IL 60443","21404 Maple St",NA,"Matteson","IL","60443","Cook",41.5002,-87.7074,"Single Family",NA,3,2,1236,NA,NA,"Inactive",2200,"2022-10-20T22:37:38.000Z","2023-01-05T03:40:55.048Z",77
"1","4136-Charleston-Rd,-Apt-2E,-Matteson,-IL-60443","4136 Charleston Rd, Apt 2E, Matteson, IL 60443","4136 Charleston Rd","Apt 2E","Matteson","IL","60443","Cook",41.4986,-87.7169,"Apartment",NA,3,1,1000,NA,1979,"Inactive",1650,"2022-11-09T05:03:48.000Z","2022-12-23T03:50:43.133Z",44
"1","21232-Butterfield-Pkwy,-Matteson,-IL-60443","21232 Butterfield Pkwy, Matteson, IL 60443","21232 Butterfield Pkwy",NA,"Matteson","IL","60443","Cook",41.5035,-87.7107,"Single Family",NA,3,1,1210,NA,NA,"Inactive",1635,"2022-10-13T06:21:17.000Z","2022-12-20T03:49:36.037Z",68
"1","6036-Kathryn-Ln,-Matteson,-IL-60443","6036 Kathryn Ln, Matteson, IL 60443","6036 Kathryn Ln",NA,"Matteson","IL","60443","Cook",41.5206,-87.7633,"Single Family",NA,4,3,NA,NA,NA,"Inactive",3300,"2022-12-07T13:39:50.000Z","2022-12-15T03:49:14.999Z",8
"1","2501-Echelon-Cir,-Matteson,-IL-60443","2501 Echelon Cir, Matteson, IL 60443","2501 Echelon Cir",NA,"Matteson","IL","60443","Cook",41.5147,-87.7365,"Townhouse",NA,1,1,1100,NA,2008,"Inactive",1500,"2022-11-30T14:34:55.000Z","2022-12-12T03:49:43.138Z",12
"1","4018-Charleston-Rd,-Apt-2N,-Matteson,-IL-60443","4018 Charleston Rd, Apt 2N, Matteson, IL 60443","4018 Charleston Rd","Apt 2N","Matteson","IL","60443","Cook",41.4979,-87.7135,"Apartment",NA,2,1,1000,NA,1979,"Inactive",1100,"2022-10-17T04:15:45.000Z","2022-12-04T03:47:02.937Z",48
"1","7-Red-Barn-Rd,-Unit-107,-Matteson,-IL-60443","7 Red Barn Rd, Unit 107, Matteson, IL 60443","7 Red Barn Rd","Unit 107","Matteson","IL","60443","Cook",41.5277,-87.7686,"Townhouse",NA,2,1,1200,NA,1981,"Inactive",2200,"2022-11-12T14:12:41.000Z","2022-12-04T03:47:02.937Z",22
"1","4202-Lindenwood-Dr,-Apt-2B,-Matteson,-IL-60443","4202 Lindenwood Dr, Apt 2B, Matteson, IL 60443","4202 Lindenwood Dr","Apt 2B","Matteson","IL","60443","Cook",41.5093,-87.7178,"Apartment",NA,2,1,1150,NA,1971,"Inactive",1650,"2022-10-17T17:58:46.000Z","2022-11-22T03:49:59.552Z",36
"1","4202-Lindenwood-Dr,-Apt-2A,-Matteson,-IL-60443","4202 Lindenwood Dr, Apt 2A, Matteson, IL 60443","4202 Lindenwood Dr","Apt 2A","Matteson","IL","60443","Cook",41.5093,-87.7178,"Apartment",NA,2,1,1150,NA,1971,"Inactive",1650,"2022-10-17T18:01:59.000Z","2022-11-22T03:49:59.552Z",36
"1","4202-Lindenwood-Dr,-Apt-1B,-Matteson,-IL-60443","4202 Lindenwood Dr, Apt 1B, Matteson, IL 60443","4202 Lindenwood Dr","Apt 1B","Matteson","IL","60443","Cook",41.5093,-87.7178,"Apartment",NA,2,1,1150,NA,1971,"Inactive",1650,"2022-10-17T18:06:26.000Z","2022-11-22T03:49:59.552Z",36
"1","5614-Crestwood-Rd,-Matteson,-IL-60443","5614 Crestwood Rd, Matteson, IL 60443","5614 Crestwood Rd",NA,"Matteson","IL","60443","Cook",41.5232,-87.7521,"Single Family",NA,3,1.5,1238,NA,1974,"Inactive",2050,"2022-09-23T18:31:24.000Z","2022-11-18T03:48:53.835Z",56
"1","6230-Streamwood-Ln,-Matteson,-IL-60443","6230 Streamwood Ln, Matteson, IL 60443","6230 Streamwood Ln",NA,"Matteson","IL","60443","Cook",41.5183,-87.7674,"Single Family",NA,4,2,1200,NA,NA,"Inactive",2045,"2022-11-01T22:03:27.000Z","2022-11-17T03:47:40.122Z",16
"1","57-Red-Barn-Rd,-Unit-1,-Matteson,-IL-60443","57 Red Barn Rd, Unit 1, Matteson, IL 60443","57 Red Barn Rd","Unit 1","Matteson","IL","60443","Cook",41.5266,-87.7688,"Townhouse",NA,3,1.5,1200,NA,1979,"Inactive",2100,"2022-10-27T01:58:30.000Z","2022-11-14T03:46:37.066Z",19
"1","6024-Beechwood-Rd,-Matteson,-IL-60443","6024 Beechwood Rd, Matteson, IL 60443","6024 Beechwood Rd",NA,"Matteson","IL","60443","Cook",41.5188,-87.7623,"Single Family",NA,3,1,1104,NA,NA,"Inactive",1895,"2022-10-28T18:50:28.000Z","2022-11-13T03:48:09.373Z",16
"1","556-Academy-Ave,-Matteson,-IL-60443","556 Academy Ave, Matteson, IL 60443","556 Academy Ave",NA,"Matteson","IL","60443","Cook",41.5175,-87.7274,"Single Family",NA,3,2.5,2370,NA,NA,"Inactive",2400,"2022-09-21T21:03:31.000Z","2022-11-09T03:47:38.166Z",49
"1","50-Oakhurst-Rd,-Matteson,-IL-60443","50 Oakhurst Rd, Matteson, IL 60443","50 Oakhurst Rd",NA,"Matteson","IL","60443","Cook",41.5246,-87.7593,"Single Family",NA,3,2,1356,NA,NA,"Inactive",2095,"2022-09-29T15:21:39.000Z","2022-11-07T03:46:26.085Z",39
"1","14-Timberlane-Rd,-Matteson,-IL-60443","14 Timberlane Rd, Matteson, IL 60443","14 Timberlane Rd",NA,"Matteson","IL","60443","Cook",41.5268,-87.7607,"Single Family",NA,3,2,1418,NA,NA,"Inactive",2400,"2022-09-16T04:18:57.000Z","2022-10-22T03:43:48.562Z",36
"1","140-Briarwood-Ct,-Matteson,-IL-60443","140 Briarwood Ct, Matteson, IL 60443","140 Briarwood Ct",NA,"Matteson","IL","60443","Cook",41.5218,-87.7485,"Condo",NA,3,1,NA,NA,NA,"Inactive",1800,"2022-09-29T15:21:39.000Z","2022-10-21T03:47:08.087Z",22
"1","5807-Crestwood-Rd,-Matteson,-IL-60443","5807 Crestwood Rd, Matteson, IL 60443","5807 Crestwood Rd",NA,"Matteson","IL","60443","Cook",41.5218,-87.7568,"Single Family",NA,3,1.5,1280,NA,NA,"Inactive",2000,"2022-10-02T05:55:30.000Z","2022-10-21T03:47:08.087Z",19
"1","1006-Purdue-Ln,-Matteson,-IL-60443","1006 Purdue Ln, Matteson, IL 60443","1006 Purdue Ln",NA,"Matteson","IL","60443","Cook",41.5078,-87.7492,"Single Family",NA,3,1,1252,8378,1971,"Inactive",2090,"2022-09-12T15:02:30.000Z","2022-10-21T03:43:23.990Z",39
"1","6428-Blue-Sky-Ln,-Matteson,-IL-60443","6428 Blue Sky Ln, Matteson, IL 60443","6428 Blue Sky Ln",NA,"Matteson","IL","60443","Cook",41.5049,-87.7719,"Single Family",NA,3,2.5,1581,NA,NA,"Inactive",2127,"2022-10-09T08:01:04.000Z","2022-10-21T03:43:23.990Z",12
"1","5860-Allemong-Dr,-Matteson,-IL-60443","5860 Allemong Dr, Matteson, IL 60443","5860 Allemong Dr",NA,"Matteson","IL","60443","Cook",41.5214,-87.7587,"Single Family",NA,3,1.5,1000,9440,1974,"Inactive",2100,"2022-09-06T14:37:53.000Z","2022-10-12T03:46:28.102Z",36
"1","21315-Tower-Ave,-Matteson,-IL-60443","21315 Tower Ave, Matteson, IL 60443","21315 Tower Ave",NA,"Matteson","IL","60443","Cook",41.5019,-87.7084,"Single Family",NA,3,1.5,1037,NA,NA,"Inactive",1825,"2022-08-25T04:04:03.000Z","2022-10-10T03:44:59.162Z",46
"1","3719-216th-Pl,-Apt-2,-Matteson,-IL-60443","3719 216th Pl, Apt 2, Matteson, IL 60443","3719 216th Pl","Apt 2","Matteson","IL","60443","Cook",41.4964,-87.7061,"Single Family",NA,3,1,800,5400,1901,"Inactive",1350,"2022-08-19T21:38:03.000Z","2022-09-30T03:30:03.074Z",42
"1","6213-Beaver-Dam-Rd,-Matteson,-IL-60443","6213 Beaver Dam Rd, Matteson, IL 60443","6213 Beaver Dam Rd",NA,"Matteson","IL","60443","Cook",41.5168,-87.7667,"Single Family",NA,4,2,1500,NA,1980,"Inactive",1675,"2022-07-07T20:49:13.000Z","2022-09-07T03:27:08.700Z",62
"1","4158-216th-St,-Matteson,-IL-60443","4158 216th St, Matteson, IL 60443","4158 216th St",NA,"Matteson","IL","60443","Cook",41.4978,-87.7177,"Single Family",NA,3,2.5,1277,NA,NA,"Inactive",2195,"2022-07-29T22:02:53.000Z","2022-09-01T03:25:01.284Z",34
"1","5242-Stoneridge-Ct,-Matteson,-IL-60443","5242 Stoneridge Ct, Matteson, IL 60443","5242 Stoneridge Ct",NA,"Matteson","IL","60443","Cook",41.4997,-87.7409,"Townhouse",NA,3,2.5,1344,NA,2001,"Inactive",2295,"2022-07-30T23:36:39.000Z","2022-08-15T03:22:24.358Z",16
"1","3705-216th-St,-Apt-3F,-Matteson,-IL-60443","3705 216th St, Apt 3F, Matteson, IL 60443","3705 216th St","Apt 3F","Matteson","IL","60443","Cook",41.4973,-87.7056,"Apartment",NA,1,1,NA,NA,NA,"Inactive",800,"2022-05-31T02:16:40.322Z","2022-08-14T03:22:15.615Z",76
"1","4962-Bennett-St,---207-2,-Matteson,-IL-60443","4962 Bennett St, # 207-2, Matteson, IL 60443","4962 Bennett St","# 207-2","Matteson","IL","60443","Cook",41.5263,-87.7366,"Apartment",NA,2,3,1224,NA,NA,"Inactive",2660,"2022-07-20T03:24:28.320Z","2022-08-12T04:47:12.450Z",24
"1","4962-Bennett-St,---218-3,-Matteson,-IL-60443","4962 Bennett St, # 218-3, Matteson, IL 60443","4962 Bennett St","# 218-3","Matteson","IL","60443","Cook",41.5263,-87.7366,"Apartment",NA,3,3,1384,NA,NA,"Inactive",2790,"2022-07-20T03:30:07.218Z","2022-08-12T04:47:12.450Z",24
"1","4962-Bennett-St,---211-1,-Matteson,-IL-60443","4962 Bennett St, # 211-1, Matteson, IL 60443","4962 Bennett St","# 211-1","Matteson","IL","60443","Cook",41.5263,-87.7366,"Apartment",NA,2,3,1224,NA,NA,"Inactive",2495,"2022-07-20T03:37:45.076Z","2022-08-12T04:45:53.571Z",24
"1","4962-Bennett-St,---203-2,-Matteson,-IL-60443","4962 Bennett St, # 203-2, Matteson, IL 60443","4962 Bennett St","# 203-2","Matteson","IL","60443","Cook",41.5263,-87.7366,"Apartment",NA,2,3,1224,NA,NA,"Inactive",2660,"2022-07-26T03:32:33.287Z","2022-08-12T04:45:53.571Z",18
